COD_SUCURSAL;COD_CLIENTE;SERIE;COD_TIPO_DOCUMENTO;DOCUMENTO;FECHA_EMISION;FECHA_VENCIMIENTO;SALDO;MORA
g;996;fet0;FT;114731;26-01-2016;25-02-2016;77400;182
G;996;FET0;FT;139909;09-08-2016;08-09-2016;96985;-14
g;1006;an;an;56990;27-05-2016;27-05-2016;-714;90
G;1006;FET0;FT;128962;16-05-2016;15-06-2016;70638;71
G;1006;FET0;FT;139703;18-07-2016;17-08-2016;35319;8
g;1006;fet0;FT;139881;03-08-2016;02-09-2016;35319;-8
H;1102;FET0;FT;95435;31-08-2015;30-09-2015;1005;330
H;1102;FET0;FT;101099;29-09-2015;29-10-2015;5355;301
H;1102;FET0;FT;115177;30-12-2015;29-01-2016;5355;209
H;1102;FET0;FT;115405;28-01-2016;29-02-2016;5355;178
H;1102;FET0;FT;121161;27-02-2016;28-03-2016;5355;150
H;1102;fet0;FT;121434;30-03-2016;29-04-2016;5355;118
H;1102;FET0;FT;132239;28-04-2016;30-05-2016;5676;87
H;1102;FET0;FT;132562;30-05-2016;29-06-2016;5355;57
H;1102;FET0;FT;139187;24-06-2016;25-07-2016;5676;31
h1;1104;an;an;97882;12-02-2016;12-02-2016;-119238;195
H;1122;fet0;FT;35213;05-11-2013;05-12-2013;627725;994
H;1122;FET0;FT;35362;29-11-2013;30-12-2013;607495;969
H;1122;fet0;FT;35496;18-12-2013;17-01-2014;627725;951
H;1122;FET0;FT;35695;20-01-2014;19-02-2014;627725;918
H;1122;fet0;FT;35783;29-01-2014;28-02-2014;627725;909
H;1122;fet0;FT;35864;06-02-2014;10-03-2014;526575;899
J;1122;FET0;FT;26075;10-10-2013;11-11-2013;577150;1018
J;1122;fet0;FT;26265;29-10-2013;28-11-2013;577150;1001
J;1122;fet0;FT;26433;15-11-2013;16-12-2013;577150;983
J;1122;fet0;FT;26457;20-11-2013;20-12-2013;577150;979
J;1122;FET0;FT;26673;28-11-2013;30-12-2013;678300;969
J;1122;fet0;FT;26691;29-11-2013;30-12-2013;59500;969
J;1122;fet0;FT;26771;11-12-2013;10-01-2014;678300;958
J;1122;FET0;FT;44002;30-12-2013;29-01-2014;59500;939
J;1122;FET0;FT;44022;30-12-2013;29-01-2014;119117;939
J;1122;fet0;FT;44098;07-01-2014;06-02-2014;627725;931
J;1122;fet0;FT;44172;23-01-2014;24-02-2014;577150;913
J;1122;fet0;FT;44385;31-01-2014;03-03-2014;59500;906
J;1122;FET0;FT;44457;13-02-2014;17-03-2014;577150;892
J;1122;FET0;FT;44686;28-02-2014;31-03-2014;59500;878
F1;1168;FET0;FT;134239;25-05-2016;24-06-2016;22134;62
F1;1168;FET0;FT;138000;07-06-2016;07-07-2016;100912;49
F1;1168;FET0;FT;138305;16-06-2016;16-07-2016;75684;40
F1;1168;FET0;FT;140180;12-07-2016;11-08-2016;100912;14
f;1179;net1;NC;8422;25-08-2015;25-08-2015;-581420;366
f;1179;net1;NC;9082;27-11-2015;27-11-2015;-1;272
F;1179;FET0;FT;133446;27-05-2016;27-06-2016;25609;59
F;1179;FET0;FT;136851;19-07-2016;18-08-2016;162852;7
F;1179;fet0;FT;136862;20-07-2016;19-08-2016;195886;6
F;1179;FET0;FT;136884;21-07-2016;22-08-2016;236094;3
F;1179;FET0;FT;136904;22-07-2016;22-08-2016;219912;3
F;1179;FET0;FT;145951;25-07-2016;24-08-2016;219912;1
f;1179;FET0;FN;146037;27-07-2016;26-08-2016;242355;-1
F;1179;FET0;FT;146283;04-08-2016;05-09-2016;672308;-11
F;1179;fet0;FT;146313;05-08-2016;05-09-2016;43719;-11
F;1179;FET0;FT;146315;08-08-2016;07-09-2016;219912;-13
F;1179;FET0;FT;146325;08-08-2016;07-09-2016;312970;-13
F;1179;FET0;FN;146362;09-08-2016;08-09-2016;160870;-14
F;1179;FET0;FT;146402;11-08-2016;12-09-2016;439824;-18
F;1179;FET0;FT;146415;12-08-2016;12-09-2016;141330;-18
f2;1180;an;an;78579;18-11-2015;18-11-2015;-165112;281
f2;1180;net0;NC;7427;30-03-2015;30-03-2015;-1;514
F2;1180;fet0;FT;131799;28-04-2016;28-05-2016;3213;89
F2;1180;FET0;FT;132014;11-05-2016;10-06-2016;98056;76
F2;1180;FET0;FT;132031;12-05-2016;11-06-2016;28274;75
F2;1180;FET0;FT;135523;27-05-2016;26-06-2016;3213;60
F2;1180;FET0;FT;135838;16-06-2016;16-07-2016;42412;40
F2;1180;FET0;FT;140999;29-06-2016;29-07-2016;3213;27
f2;1180;FET0;FT;141159;06-07-2016;05-08-2016;28274;20
f2;1180;FET0;FT;141234;13-07-2016;12-08-2016;98056;13
f2;1180;FET0;FT;141237;14-07-2016;13-08-2016;28274;12
F2;1180;FET0;FT;141363;26-07-2016;25-08-2016;14137;0
F2;1180;FET0;FT;141366;26-07-2016;25-08-2016;14137;0
F2;1180;FET0;FT;141385;27-07-2016;26-08-2016;3213;-1
F;1200;FNN0;FN;610068;29-09-2011;28-11-2011;618300;1732
F;1200;FNN0;FN;610455;06-10-2011;05-12-2011;444600;1725
F;1200;FNN0;FN;612514;21-10-2011;20-12-2011;1199520;1710
F;1200;fnn0;FN;632127;18-04-2012;18-06-2012;1199520;1529
F;1200;fnn0;FN;632200;19-04-2012;18-06-2012;494624;1529
F;1200;fnn0;FN;640461;18-06-2012;17-08-2012;390915;1469
F;1200;fnn0;FN;640956;27-06-2012;27-08-2012;402220;1459
F;1200;fnn0;FN;643327;24-07-2012;24-09-2012;1128834;1431
F;1200;FNN0;FN;643369;25-07-2012;24-09-2012;658427;1431
F;1200;FNN0;FN;643414;26-07-2012;24-09-2012;822409;1431
F;1200;FNN0;FN;643446;26-07-2012;24-09-2012;932960;1431
F;1200;FNN0;FN;643505;27-07-2012;25-09-2012;919037;1430
F;1200;FNN0;FN;643546;27-07-2012;27-08-2012;1539503;1459
F;1200;fnn0;FN;643607;30-07-2012;28-09-2012;901425;1427
F;1200;fnn0;FN;650717;13-09-2012;12-11-2012;1367191;1382
F;1200;FET0;FT;10108;29-01-2013;01-04-2013;1199520;1242
F;1200;FET0;FT;17564;29-04-2013;28-06-2013;82860;1154
F;1200;fet0;FT;21579;28-06-2013;27-08-2013;945027;1094
F;1200;FET0;FT;29250;25-07-2013;23-09-2013;1199520;1067
F;1200;fet0;FT;29272;25-07-2013;23-09-2013;1199520;1067
F;1200;fet0;FT;31158;27-08-2013;28-10-2013;4463;1032
F;1200;fet0;FT;31762;10-09-2013;11-11-2013;903977;1018
F;1200;FET0;FT;32395;26-09-2013;28-10-2013;4463;1032
F;1200;FET0;FT;32399;26-09-2013;28-10-2013;4463;1032
F;1200;fet0;FT;34202;30-10-2013;30-12-2013;190352;969
F;1200;FET0;FT;34796;13-11-2013;13-12-2013;388820;986
F;1200;FET0;FT;38582;24-12-2013;23-01-2014;65022;945
F;1200;FET0;FT;38583;24-12-2013;23-01-2014;235763;945
F;1200;fet0;FT;42209;31-12-2013;03-03-2014;170922;906
F;1200;FET0;FT;42731;21-01-2014;24-03-2014;149440;885
F;1200;fet0;FT;42778;22-01-2014;24-03-2014;36462;885
F;1200;fet0;FT;42832;24-01-2014;25-03-2014;233178;884
F;1200;FET0;FT;43645;04-02-2014;06-03-2014;52170;903
F;1200;FET0;FT;43649;04-02-2014;06-03-2014;162435;903
F;1200;fet0;FT;43650;04-02-2014;07-04-2014;24990;871
F;1200;FET0;FT;43832;11-02-2014;13-03-2014;13042;896
F;1200;fet0;FT;43834;11-02-2014;14-04-2014;731907;864
F;1200;FET0;FT;43918;17-02-2014;19-03-2014;26085;890
F;1200;FET0;FT;46019;24-02-2014;26-03-2014;26085;883
F;1200;FET0;FT;47473;27-03-2014;26-05-2014;95902;822
F;1200;fet0;FT;48005;01-04-2014;02-06-2014;24823;815
F;1200;FET0;FT;48084;03-04-2014;02-06-2014;174930;815
F;1200;fet0;FT;48136;07-04-2014;06-06-2014;126735;811
F;1200;FET0;FT;48187;08-04-2014;08-05-2014;222720;840
F;1200;FET0;FT;48483;16-04-2014;16-06-2014;19730;801
F;1200;FET0;FT;48511;17-04-2014;19-05-2014;11574;829
F;1200;FET0;FT;48642;23-04-2014;23-06-2014;69817;794
F;1200;fet0;FT;48691;25-04-2014;26-05-2014;88926;822
F;1200;FET0;FT;53256;28-05-2014;28-07-2014;87465;759
f;1200;fet0;FT;53692;11-06-2014;11-08-2014;1919691;745
F;1200;FET0;FT;53951;20-06-2014;21-07-2014;928141;766
F;1200;FET0;FT;54599;01-07-2014;31-07-2014;857693;756
f;1200;FET0;FT;58356;27-08-2014;27-10-2014;223910;668
f;1200;fet0;FT;59524;15-10-2014;15-12-2014;435396;619
F;1200;FET0;FT;59538;16-10-2014;15-12-2014;145085;619
F;1200;FNN0;FT;656927;30-04-2013;01-07-2013;1199520;1151
F1;1200;AN;AN;43003;30-10-2015;30-10-2015;-165964;300
f1;1200;an;an;685860;23-09-2015;23-09-2015;-24990;337
f1;1200;AN;AN;80046;29-10-2015;29-10-2015;-54978;301
f1;1200;an;an;86909;29-05-2015;29-05-2015;-13090;454
f1;1200;AN;AN;105294;29-10-2015;29-10-2015;-139944;301
F1;1200;FET0;FT;5445;14-11-2014;14-12-2014;559300;620
F1;1200;FET0;FT;68096;03-12-2014;02-01-2015;35700;601
F1;1200;FET0;FT;92794;30-06-2015;30-07-2015;244902;392
F1;1200;FET0;FT;103181;30-09-2015;30-10-2015;830292;300
F1;1200;FET0;FT;103289;30-09-2015;30-10-2015;219912;300
F1;1200;FET0;FT;105426;09-10-2015;08-11-2015;139944;291
F1;1200;FET0;FT;111444;18-11-2015;18-12-2015;60725;251
F1;1200;FET0;FT;111700;25-11-2015;25-12-2015;806760;244
F1;1200;fet0;FT;111727;25-11-2015;25-12-2015;288634;244
F1;1200;FET0;FT;117354;11-12-2015;10-01-2016;133875;228
F1;1200;FET0;FT;119144;21-12-2015;20-01-2016;712856;218
F1;1200;FET0;FT;119329;24-12-2015;23-01-2016;8925;215
F1;1200;FET0;FT;119384;28-12-2015;27-01-2016;615503;211
F1;1200;FET0;FT;119521;30-12-2015;29-01-2016;774690;209
F1;1200;FET0;FT;119829;11-01-2016;10-02-2016;26775;197
F1;1200;FET0;FT;122142;19-01-2016;18-02-2016;9871;189
F1;1200;FET0;FT;122143;19-01-2016;18-02-2016;29613;189
F1;1200;FET0;FT;122284;22-01-2016;21-02-2016;1042707;186
f1;1200;net0;NC;7815;25-08-2015;25-08-2015;-54978;366
f1;1200;net0;NC;7817;25-08-2015;25-08-2015;-54978;366
f1;1200;net0;NC;7818;25-08-2015;25-08-2015;-54978;366
f1;1200;net0;NC;7820;25-08-2015;25-08-2015;-11995;366
f1;1200;net0;NC;7821;25-08-2015;25-08-2015;-24990;366
f1;1200;net0;NC;7822;25-08-2015;25-08-2015;-24990;366
F1;1200;fet0;FT;128082;08-04-2016;08-05-2016;60;109
F1;1200;FET0;FT;133043;05-05-2016;04-06-2016;431078;82
F1;1200;FET0;FT;133091;06-05-2016;05-06-2016;69972;81
F1;1200;FET0;FT;133634;09-05-2016;08-06-2016;138088;78
F1;1200;FET0;FT;133635;09-05-2016;08-06-2016;1351245;78
F1;1200;NET0;NC;8947;17-05-2016;17-05-2016;-1;100
F1;1200;NET0;NC;8951;17-05-2016;17-05-2016;-109837;100
F1;1200;fet0;FT;134392;30-05-2016;29-06-2016;95200;57
F1;1200;fet0;FT;134393;30-05-2016;29-06-2016;142800;57
F1;1200;FET0;FT;138690;29-06-2016;29-07-2016;14280;27
F1;1200;FET0;FT;138742;29-06-2016;29-07-2016;109837;27
F1;1200;FET0;FT;138827;30-06-2016;30-07-2016;529788;26
F1;1200;FET0;FT;138839;30-06-2016;30-07-2016;302379;26
F1;1200;FET0;FT;138858;01-07-2016;31-07-2016;109837;25
F1;1200;FET0;FT;140113;11-07-2016;10-08-2016;323502;15
F1;1200;FET0;FT;140135;11-07-2016;10-08-2016;196350;15
F1;1200;FET0;FT;140141;11-07-2016;10-08-2016;469812;15
F1;1200;FET0;FT;140215;13-07-2016;12-08-2016;756483;13
F1;1200;FET0;FT;140222;13-07-2016;12-08-2016;26180;13
F1;1200;FET0;FT;140260;14-07-2016;13-08-2016;399840;12
F1;1200;FET0;FT;140293;15-07-2016;14-08-2016;109837;11
F1;1200;FET0;FT;140302;15-07-2016;14-08-2016;561026;11
F1;1200;FET0;FT;140343;18-07-2016;17-08-2016;660794;8
F1;1200;FET0;FT;140367;19-07-2016;18-08-2016;104958;7
F1;1200;FET0;FT;140386;19-07-2016;18-08-2016;297381;7
F1;1200;FET0;FT;140278;15-07-2016;14-08-2016;615755;11
F1;1200;FET0;FT;140436;21-07-2016;20-08-2016;589496;5
F1;1200;FET0;FT;140493;21-07-2016;20-08-2016;1019473;5
F1;1200;FET0;FT;140524;22-07-2016;21-08-2016;547162;4
F1;1200;FET0;FT;140558;25-07-2016;24-08-2016;463565;1
F1;1200;FET0;FT;140580;25-07-2016;24-08-2016;1075820;1
F1;1200;FET0;FT;140584;25-07-2016;24-08-2016;33320;1
F1;1200;FET0;FT;140610;26-07-2016;25-08-2016;171955;0
F1;1200;FET0;FT;140619;26-07-2016;25-08-2016;1081948;0
F1;1200;FET0;FT;140628;26-07-2016;25-08-2016;92820;0
F1;1200;FET0;FT;140629;26-07-2016;25-08-2016;28560;0
F1;1200;FET0;FT;140642;26-07-2016;25-08-2016;7140;0
F1;1200;FET0;FT;140663;26-07-2016;25-08-2016;116620;0
F1;1200;FET0;FT;140677;26-07-2016;25-08-2016;16660;0
F1;1200;FET0;FT;140703;27-07-2016;26-08-2016;174930;-1
F1;1200;FET0;FT;140718;27-07-2016;26-08-2016;199920;-1
F1;1200;FET0;FT;140733;27-07-2016;26-08-2016;109837;-1
F1;1200;FET0;FT;140756;28-07-2016;27-08-2016;718463;-2
F1;1200;FET0;FT;140779;29-07-2016;28-08-2016;875900;-3
F1;1200;FET0;FT;140794;29-07-2016;28-08-2016;116620;-3
F1;1200;FET0;FT;140804;29-07-2016;28-08-2016;114240;-3
F1;1200;FET0;FT;140830;29-07-2016;28-08-2016;219912;-3
F1;1200;FET0;FT;140831;29-07-2016;28-08-2016;774690;-3
F1;1200;FET0;FT;140861;29-07-2016;28-08-2016;558527;-3
f1;1200;an;an;7547;30-07-2016;30-07-2016;-109837;26
F;1204;FET0;FT;123449;21-03-2016;20-04-2016;556220;127
F;1204;FET0;FN;123494;23-03-2016;22-04-2016;17029;125
F;1204;FET0;FN;124068;21-04-2016;23-05-2016;17029;94
f;1204;FET0;FN;133294;24-05-2016;23-06-2016;17029;63
f;1204;FET0;FN;136291;24-06-2016;25-07-2016;17029;31
f;1204;FET0;FN;146038;27-07-2016;26-08-2016;18050;-1
F;1208;AN;AN;112305;20-01-2016;20-01-2016;-35933;218
F;1208;NET1;NC;9913;15-03-2016;15-03-2016;-730409;163
F2;1221;fet0;FT;79187;28-04-2015;28-05-2015;22383;455
F2;1221;FET0;FT;87793;05-05-2015;04-06-2015;108575;448
F2;1221;fet0;FT;92160;28-05-2015;27-06-2015;22383;425
F2;1221;fet0;FT;93200;24-06-2015;24-07-2015;24170;398
F2;1221;fet0;FT;95553;27-07-2015;26-08-2015;24170;365
F2;1221;FET0;FT;96418;26-08-2015;25-09-2015;24170;335
F2;1221;fet0;FT;102054;28-09-2015;28-10-2015;24170;302
F2;1221;FET0;FT;106551;28-10-2015;27-11-2015;24170;272
F2;1221;fet0;FT;108522;24-11-2015;24-12-2015;24170;245
F2;1225;fet0;FT;131800;28-04-2016;28-05-2016;41212;89
F2;1225;FET0;FT;141000;29-06-2016;29-07-2016;41212;27
F2;1225;FET0;FT;141120;04-07-2016;03-08-2016;145085;22
f2;1225;FET0;FT;141255;15-07-2016;14-08-2016;145085;11
F2;1225;fet0;FT;141367;26-07-2016;25-08-2016;145085;0
F2;1225;FET0;FT;141386;27-07-2016;26-08-2016;41212;-1
F;1227;fet0;FT;123599;24-03-2016;25-04-2016;236334;122
F2;1253;FET0;FT;72549;27-01-2015;26-02-2015;354777;546
F2;1253;FET0;FT;72691;30-01-2015;01-03-2015;25990;543
F2;1253;FET0;FT;78582;26-03-2015;25-04-2015;25989;488
F2;1253;FET0;FT;116944;17-12-2015;16-01-2016;178500;222
f2;1253;net0;NC;7423;30-03-2015;30-03-2015;-1;514
f2;1253;FET0;FT;135669;02-06-2016;02-07-2016;178500;54
f2;1253;FET0;FT;135903;22-06-2016;22-07-2016;178500;34
f2;1253;FET0;FT;141177;07-07-2016;06-08-2016;484854;19
F;1255;FET0;FN;9060;07-01-2013;21-02-2013;329594;1281
F;1255;FNN0;FN;587612;23-03-2011;09-05-2011;80869;1935
F;1255;FNN0;FN;602339;18-08-2011;03-10-2011;14518;1788
F;1255;FNN0;FN;627446;14-03-2012;30-04-2012;287242;1578
F;1255;FNN0;FN;636739;30-05-2012;16-07-2012;6069;1501
F;1255;FET0;FT;52292;02-05-2014;16-06-2014;355013;801
F;1255;FET0;FT;54873;14-07-2014;28-08-2014;355013;728
F2;1255;FET0;FN;7407;28-11-2014;28-12-2014;4;606
F2;1255;FET0;FN;67714;22-12-2014;21-01-2015;137063;582
f2;1255;FET0;FT;135826;16-06-2016;16-07-2016;104702;40
f2;1255;FET0;FT;140995;29-06-2016;29-07-2016;104702;27
F2;1255;FET0;FT;141001;29-06-2016;29-07-2016;9363;27
f2;1255;FET0;FT;141186;08-07-2016;07-08-2016;109962;18
F2;1255;FET0;FT;141332;22-07-2016;21-08-2016;109962;4
F2;1255;FET0;FT;141438;28-07-2016;27-08-2016;9829;-2
F2;1255;FET0;FT;147579;09-08-2016;08-09-2016;109962;-14
F2;1257;FET0;FT;92597;17-06-2015;17-07-2015;83692;405
f2;1257;net0;NC;7836;25-05-2015;25-05-2015;-1;458
F2;1286;FET0;FT;141299;20-07-2016;19-08-2016;268240;6
F2;1286;FET0;FT;147584;10-08-2016;09-09-2016;103509;-15
F2;1288;FET0;FT;128179;15-03-2016;14-04-2016;96175;133
F2;1288;FET0;FT;128283;23-03-2016;22-04-2016;101114;125
F2;1288;fet0;FT;128350;29-03-2016;28-04-2016;18561;119
F2;1288;FET0;FT;128499;04-04-2016;04-05-2016;15471;113
F2;1288;FET0;FT;128502;04-04-2016;04-05-2016;168028;113
F2;1288;FET0;FT;128551;07-04-2016;07-05-2016;346588;110
F2;1288;FET0;FT;128603;12-04-2016;12-05-2016;209500;105
F2;1288;FET0;FT;131653;19-04-2016;19-05-2016;168028;98
F2;1288;FET0;FT;131725;22-04-2016;22-05-2016;178560;95
F2;1288;FET0;FT;131785;28-04-2016;28-05-2016;198968;89
F2;1288;FET0;FT;135461;24-05-2016;23-06-2016;168028;63
f2;1288;FET0;FT;135503;27-05-2016;26-06-2016;168028;60
F2;1288;FET0;FT;135527;27-05-2016;26-06-2016;18562;60
F2;1288;FET0;FT;132105;19-05-2016;18-06-2016;200646;68
F2;1288;FET0;FT;135725;08-06-2016;08-07-2016;130472;48
F2;1288;FET0;FT;135786;14-06-2016;14-07-2016;200646;42
f2;1288;FET0;FT;135804;15-06-2016;15-07-2016;231586;41
F2;1288;FET0;FT;135887;21-06-2016;21-07-2016;198968;35
F2;1288;FET0;FT;135912;23-06-2016;23-07-2016;183498;33
f2;1288;FET0;FT;140980;29-06-2016;29-07-2016;233264;27
F2;1288;FET0;FT;141002;29-06-2016;29-07-2016;18562;27
F2;1288;FET0;FT;141161;06-07-2016;05-08-2016;176427;20
f2;1288;FET0;FT;141172;07-07-2016;06-08-2016;226919;19
f2;1288;fet0;FT;141204;11-07-2016;10-08-2016;168028;15
F2;1288;FET0;FT;141205;11-07-2016;10-08-2016;15187;15
F2;1288;FET0;FT;141206;11-07-2016;10-08-2016;15187;15
F2;1288;FET0;FT;141207;11-07-2016;10-08-2016;322728;15
F2;1288;FET0;FT;141208;11-07-2016;10-08-2016;12852;15
F2;1288;FET0;FT;141209;11-07-2016;10-08-2016;9639;15
F2;1288;FET0;FT;141210;11-07-2016;10-08-2016;9639;15
F2;1288;FET0;FT;141211;11-07-2016;10-08-2016;185354;15
f2;1288;fet0;FT;141225;12-07-2016;11-08-2016;159998;14
f2;1288;FET0;FT;141256;15-07-2016;14-08-2016;287828;11
F2;1288;FET0;FT;141331;22-07-2016;21-08-2016;210675;4
F2;1288;NET0;NC;10555;25-07-2016;25-07-2016;-1;31
F2;1288;NET0;NC;10558;25-07-2016;25-07-2016;-1;31
F2;1288;NET0;NC;10560;25-07-2016;25-07-2016;-1;31
F2;1288;FET0;FT;141430;28-07-2016;27-08-2016;18562;-2
f2;1288;FET0;FT;147515;02-08-2016;01-09-2016;142179;-7
f2;1288;FET0;FT;147522;03-08-2016;02-09-2016;142179;-8
F2;1288;FET0;FT;147607;11-08-2016;10-09-2016;210675;-16
D;1299;FET0;FT;113647;27-11-2015;28-12-2015;175876;241
D;1299;FET0;FT;113794;28-12-2015;27-01-2016;992;211
D;1299;FET0;FT;114085;26-02-2016;28-03-2016;140701;150
D;1299;FET0;FT;126631;29-02-2016;30-03-2016;9663;148
E;1299;FET0;FT;134921;30-06-2016;01-08-2016;87322;24
f;1299;FET0;FN;133295;24-05-2016;25-07-2016;73078;31
f;1299;FET0;FN;136292;24-06-2016;23-08-2016;73078;2
F;1299;FET0;FT;136621;05-07-2016;05-09-2016;171658;-11
f;1299;FET0;FN;146039;27-07-2016;26-09-2016;73078;-32
F;1299;FET0;FT;146153;28-07-2016;26-09-2016;215390;-32
F2;1302;fet0;FT;78420;17-03-2015;16-04-2015;428400;497
F2;1307;FET0;FN;7290;27-11-2014;27-12-2014;141194;607
F2;1307;FNN0;FN;668118;13-07-2015;12-08-2015;197740;379
F2;1307;FNN0;FN;668272;13-07-2015;12-08-2015;51051;379
F2;1307;FNN0;FN;668386;13-07-2015;12-08-2015;197740;379
F2;1307;FNN0;FN;671071;13-07-2015;12-08-2015;296610;379
F2;1307;FNN0;FN;671246;13-07-2015;12-08-2015;51051;379
F2;1307;FNN0;FN;671482;13-07-2015;12-08-2015;197740;379
F2;1307;FNN0;FN;672116;13-07-2015;12-08-2015;197740;379
F2;1307;FNN0;FN;672168;13-07-2015;12-08-2015;197740;379
F2;1307;FNN0;FN;672336;13-07-2015;12-08-2015;51051;379
f2;1307;FNN0;FN;672439;13-07-2015;12-08-2015;197740;379
f2;1307;fet0;FT;7118;24-11-2014;24-12-2014;51051;610
f2;1307;fet0;FT;7126;24-11-2014;24-12-2014;340340;610
f2;1307;fet0;FT;7249;26-11-2014;26-12-2014;197754;608
F2;1307;FET0;FT;7500;03-12-2014;02-01-2015;197754;601
f2;1307;fet0;FT;67535;05-12-2014;04-01-2015;197754;599
f2;1307;fet0;FT;67751;23-12-2014;22-01-2015;299130;581
F2;1307;FET0;FT;67835;31-12-2014;30-01-2015;51051;573
f2;1307;fet0;FT;72335;09-01-2015;08-02-2015;195255;564
f2;1307;fet0;FT;72421;16-01-2015;15-02-2015;199420;557
F2;1307;FET0;FT;72626;29-01-2015;28-02-2015;51051;544
f2;1308;fet0;FT;77126;25-02-2015;27-03-2015;7;517
F2;1308;FET0;FT;135528;27-05-2016;26-06-2016;14137;60
F2;1308;FET0;FT;141387;27-07-2016;26-08-2016;14137;-1
f1;1332;an;an;92720;24-08-2015;24-08-2015;-5915;367
f2;1434;an;an;59786;24-03-2015;24-03-2015;-38556;520
f2;1434;an;an;an108527;31-01-2016;31-01-2016;-31654;207
F2;1434;fet0;FT;128468;31-03-2016;30-04-2016;50893;117
F2;1434;FET0;FT;128576;08-04-2016;08-05-2016;340578;109
F2;1434;FET0;FT;131703;21-04-2016;21-05-2016;272462;96
f2;1434;an;an;128267;23-05-2016;23-05-2016;-5911;94
f2;1434;FET0;FT;135896;22-06-2016;22-07-2016;236941;34
f2;1434;FET0;FT;140951;24-06-2016;24-07-2016;424306;32
F2;1434;FET0;FT;141004;29-06-2016;29-07-2016;26604;27
f2;1434;FET0;FT;141146;05-07-2016;04-08-2016;203062;21
F2;1434;FET0;FT;141271;18-07-2016;17-08-2016;260753;8
F2;1434;fet0;FT;141303;20-07-2016;19-08-2016;260753;6
F2;1434;FET0;FT;141364;26-07-2016;25-08-2016;340578;0
F2;1434;FET0;FT;141388;27-07-2016;26-08-2016;26604;-1
F2;1434;FET0;FN;147570;09-08-2016;08-09-2016;580672;-14
F2;1434;FET0;FT;147611;12-08-2016;11-09-2016;226195;-17
c;1435;fet0;FT;117811;26-02-2016;28-03-2016;45410;150
f;1435;AN;AN;105990;16-12-2015;16-12-2015;-122273;253
F;1438;fet0;FT;146240;29-07-2016;29-08-2016;1106700;-4
F2;1468;fet0;FT;99941;28-08-2015;27-09-2015;89964;333
F2;1468;fet0;FT;108528;24-11-2015;24-12-2015;89964;245
F2;1468;fet0;FT;128352;29-03-2016;28-04-2016;89964;119
F2;1468;FET0;FT;141333;22-07-2016;21-08-2016;181207;4
F2;1468;FET0;FT;147585;10-08-2016;09-09-2016;289932;-15
j;1468;FET0;FN;25078;22-07-2013;21-08-2013;13388;1100
J;1468;FET0;FN;25421;23-08-2013;23-09-2013;13388;1067
j;1468;FET0;FN;25776;23-09-2013;23-10-2013;13388;1037
j;1468;FET0;FN;26104;22-10-2013;21-11-2013;13388;1008
J;1468;FET0;FN;26473;25-11-2013;25-12-2013;13388;974
j;1468;FET0;FN;26820;23-12-2013;22-01-2014;13388;946
j;1468;FET0;FN;44183;28-01-2014;27-02-2014;13388;910
j;1468;FET0;FN;44490;25-02-2014;27-03-2014;13388;882
J;1468;FET0;FN;44823;26-03-2014;25-04-2014;13388;853
j;1468;FET0;FN;50127;28-04-2014;28-05-2014;13388;820
j;1468;FET0;FN;50686;23-06-2014;23-07-2014;13388;764
j;1468;FET0;FN;50984;24-07-2014;25-08-2014;13388;731
j;1468;FET0;FN;51241;22-08-2014;22-09-2014;13388;703
j;1468;FET0;FN;51540;22-09-2014;22-10-2014;13388;673
J;1468;FET0;FN;51826;20-10-2014;19-11-2014;13388;645
j;1468;FET0;FN;65201;25-11-2014;25-12-2014;13388;609
j;1468;FET0;FN;69054;23-12-2014;22-01-2015;13388;581
j;1468;FET0;FN;69388;23-01-2015;23-02-2015;13388;549
J;1468;FET0;FN;74179;25-02-2015;27-03-2015;13388;517
j;1468;FET0;FN;74426;30-03-2015;29-04-2015;13388;484
j;1468;FET0;FN;82026;28-04-2015;28-05-2015;13388;455
j;1468;FET0;FN;82255;27-05-2015;26-06-2015;13388;426
j;1468;FET0;FN;90780;26-06-2015;27-07-2015;13388;395
j;1468;FET0;FN;91012;29-07-2015;28-08-2015;13388;363
j;1468;FET0;FN;98062;25-08-2015;24-09-2015;13388;336
J;1468;FET0;FT;120826;29-02-2016;30-03-2016;3751;148
f;1470;FET0;FN;54029;20-06-2014;21-07-2014;40163;766
F;1470;FET0;FN;55027;21-07-2014;20-08-2014;49088;736
F;1470;FET0;FN;58146;25-08-2014;24-09-2014;49088;701
F;1470;FET0;FN;58941;24-09-2014;24-10-2014;49088;671
F;1470;FET0;FN;59788;27-10-2014;26-11-2014;49088;638
F;1470;FET0;FN;64542;20-11-2014;22-12-2014;49088;612
F;1470;FET0;FN;66362;23-12-2014;22-01-2015;49088;581
F;1470;FET0;FT;43374;30-01-2014;03-03-2014;249900;906
f;1470;net1;NC;9207;28-12-2015;28-12-2015;-40163;241
f;1470;net1;NC;9639;28-01-2016;28-01-2016;-1;210
F;1470;NET1;NC;10357;26-04-2016;26-04-2016;-1;121
C;1474;FET0;FT;71457;20-02-2015;23-03-2015;19029;521
C;1474;FET0;FT;90297;18-06-2015;20-07-2015;1644580;402
c;1474;fet0;FT;90511;30-06-2015;31-08-2015;6578320;360
F2;1474;FNN0;FN;671094;13-07-2015;12-08-2015;153976;379
