COD_SUCURSAL;COD_CLIENTE;SERIE;COD_TIPO_DOCUMENTO;DOCUMENTO;FECHA_EMISION;FECHA_VENCIMIENTO;SALDO;MORA
c;4264;fet0;FT;0137609;29-07-2016;29-08-2016;2223848;43
c;4264;fet0;FT;0137622;29-07-2016;29-08-2016;251027;43
c;4264;fet0;FT;0137835;30-08-2016;29-09-2016;249900;12
c;4264;FET0;FN;0137879;31-08-2016;30-09-2016;1985696;11
c;4264;fet0;FT;0151487;31-08-2016;30-09-2016;2915500;11
c;4264;fet0;FT;0151504;31-08-2016;30-09-2016;8418836;11
c;4264;fet0;FT;0151508;31-08-2016;30-09-2016;1010667;11
c;4264;FET0;FN;0151653;29-09-2016;31-10-2016;5639215;-20
c;4264;fet0;FT;0151718;29-09-2016;31-10-2016;1052609;-20
C;4264;FET0;FN;0151739;30-09-2016;31-10-2016;1826759;-20
c;4264;fet0;FT;0151761;30-09-2016;31-10-2016;249900;-20
G;4270;FET0;FN;0080294;20-03-2015;20-04-2015;60690;540
g;4270;FET0;FN;0114746;26-01-2016;25-02-2016;268083;229
G;4270;FNN0;FN;0657594;18-02-2013;20-03-2013;2326;1301
G;4270;FET0;FT;0005717;28-03-2013;29-04-2013;339528;1261
G;4270;fet0;FT;0022579;26-06-2013;26-07-2013;216899;1173
G;4270;FET0;FT;0022980;08-08-2013;09-09-2013;188853;1128
G;4270;FET0;FT;0023226;30-08-2013;29-10-2013;4905;1078
G;4270;fet0;FT;0041183;29-01-2014;31-03-2014;151082;925
G;4270;FET0;FT;0061253;24-10-2014;24-11-2014;91035;687
g;4270;fet0;FT;0082495;12-06-2015;13-07-2015;41650;456
G;4270;FET0;FT;0082742;14-07-2015;13-08-2015;41650;425
G;4270;FET0;FT;0082743;14-07-2015;13-08-2015;243712;425
G;4270;FET0;FT;0139546;22-06-2016;22-07-2016;561442;81
G;4270;FET0;FT;0139564;24-06-2016;25-07-2016;1080520;78
g;4270;FET0;FN;0139599;29-06-2016;29-07-2016;546431;74
G;4270;FET0;FT;0139666;05-07-2016;04-08-2016;485520;68
G;4270;FET0;FT;0139673;06-07-2016;05-08-2016;216580;67
g;4270;fet0;FT;0139684;07-07-2016;08-08-2016;540260;64
G;4270;FET0;FT;0139717;18-07-2016;17-08-2016;540260;55
G;4270;FET0;FT;0139721;18-07-2016;17-08-2016;324870;55
G;4270;FET0;FT;0139726;18-07-2016;17-08-2016;906304;55
G;4270;FET0;FT;0139758;22-07-2016;22-08-2016;216580;50
G;4270;FET0;FT;0139786;27-07-2016;26-08-2016;647360;46
g;4270;FET0;FN;0139798;27-07-2016;26-08-2016;438346;46
g;4270;fet0;FT;0139852;28-07-2016;29-08-2016;433160;43
G;4270;FET0;FT;0149012;26-08-2016;26-09-2016;216580;15
g;4270;FET0;FN;0149030;29-08-2016;28-09-2016;432341;13
G;4270;FET0;FT;0149113;06-09-2016;06-10-2016;323680;5
g;4270;FET0;FN;0149230;28-09-2016;28-10-2016;288228;-17
C;4294;FET0;FT;0151584;21-09-2016;21-10-2016;400197;-10
c;4294;FET0;FT;0151655;29-09-2016;31-10-2016;400197;-20
F;4294;FET0;FT;0146446;17-08-2016;16-09-2016;109242;25
F;4294;FET0;FT;0146449;17-08-2016;16-09-2016;116025;25
F;4294;FET0;FT;0146450;17-08-2016;16-09-2016;91333;25
f;4294;FET0;FN;0146637;24-08-2016;23-09-2016;219567;18
F;4294;FET0;FN;0146765;26-08-2016;26-09-2016;1444724;15
F;4294;FET0;FT;0146820;30-08-2016;29-09-2016;181951;12
F;4294;FET0;FT;0149530;08-09-2016;10-10-2016;73066;1
F;4294;FET0;FT;0149540;09-09-2016;10-10-2016;73066;1
F;4294;fet0;FT;0149614;15-09-2016;17-10-2016;128657;-6
F;4294;fet0;FT;0149904;26-09-2016;26-10-2016;223232;-15
F;4294;FET0;FT;0149963;28-09-2016;28-10-2016;111515;-17
F;4294;fet0;FT;0150078;30-09-2016;31-10-2016;74565;-20
F;4305;FET0;FN;0008398;26-12-2012;25-01-2013;4463;1355
F;4305;FET0;FN;0009861;25-01-2013;25-02-2013;4463;1324
F;4305;FET0;FN;0011258;25-02-2013;27-03-2013;4463;1294
F;4305;FET0;FN;0015415;19-03-2013;18-04-2013;4463;1272
F;4305;FET0;FN;0017215;24-04-2013;24-05-2013;4463;1236
F;4305;FET0;FN;0019655;27-05-2013;26-06-2013;4463;1203
F;4305;FET0;FN;0020096;30-05-2013;01-07-2013;306425;1198
F;4305;FNN0;FN;0595735;27-05-2011;27-06-2011;11567;1933
F;4305;FNN0;FN;0646212;17-08-2012;17-09-2012;31238;1485
F;4305;FNN0;FN;0650691;13-09-2012;15-10-2012;4463;1457
F;4305;FNN0;FN;0652534;10-10-2012;09-11-2012;4463;1432
F;4305;FNN0;FN;0654920;08-11-2012;10-12-2012;4463;1401
F;4305;FNN0;FN;0656697;07-12-2012;07-01-2013;4463;1373
F2;4305;FNN0;FN;0668385;13-07-2015;12-08-2015;295882;426
F2;4305;FNN0;FN;0671313;13-07-2015;12-08-2015;74256;426
F2;4305;FNN0;FN;0672320;13-07-2015;12-08-2015;78897;426
f2;4305;fet0;FT;0007105;24-11-2014;24-12-2014;78897;657
F2;4305;fet0;FT;0078671;28-03-2015;27-04-2015;78897;533
F2;4305;fet0;FT;0079207;28-04-2015;28-05-2015;78897;502
F2;4305;FET0;FT;0147827;31-08-2016;30-09-2016;64331;11
F2;4305;FET0;FT;0152712;28-09-2016;28-10-2016;64331;-17
d;4339;fet0;FT;0153759;30-09-2016;29-11-2016;66101;-49
f;4355;FET0;FN;0149788;26-09-2016;25-11-2016;20602;-45
F2;4371;FET0;FN;0007365;28-11-2014;28-12-2014;158520;653
F2;4371;FNN0;FN;0668346;13-07-2015;12-08-2015;53550;426
F2;4371;FNN0;FN;0671334;13-07-2015;12-08-2015;53550;426
F2;4371;FNN0;FN;0671415;13-07-2015;12-08-2015;119409;426
F2;4371;FNN0;FN;0672204;13-07-2015;12-08-2015;89557;426
f2;4371;FNN0;FN;0672372;13-07-2015;12-08-2015;53550;426
f2;4371;fet0;FT;0067636;15-12-2014;14-01-2015;119428;636
F2;4371;fet0;FT;0079208;28-04-2015;28-05-2015;53550;502
F2;4371;fet0;FT;0132026;11-05-2016;10-06-2016;96747;123
F2;4371;FET0;FT;0135543;27-05-2016;26-06-2016;57834;107
f2;4371;fet0;FT;0135832;16-06-2016;16-07-2016;96747;87
F2;4371;FET0;FT;0141022;29-06-2016;29-07-2016;57834;74
f2;4371;fet0;FT;0141296;19-07-2016;18-08-2016;135470;54
F2;4371;FET0;FT;0141444;28-07-2016;27-08-2016;60733;45
f2;4371;fet0;FT;0147526;03-08-2016;02-09-2016;182570;39
F2;4371;FET0;FT;0147828;31-08-2016;30-09-2016;60733;11
F2;4371;FET0;FT;0147901;01-09-2016;01-10-2016;101602;10
F2;4371;FET0;FT;0152713;28-09-2016;28-10-2016;60733;-17
F2;4415;FET0;FT;0101939;21-09-2015;21-10-2015;70700;356
F2;4415;FET0;FT;0135844;17-06-2016;17-07-2016;32999;86
H1;4446;FET0;FT;0141846;24-08-2016;23-09-2016;155057;18
H1;4446;FET0;FT;0141861;29-08-2016;28-09-2016;193851;13
H1;4446;FET0;FN;0141871;30-08-2016;29-09-2016;28094;12
H1;4446;FET0;FT;0153353;09-09-2016;09-10-2016;158330;2
H1;4446;FET0;FT;0153397;23-09-2016;23-10-2016;168909;-12
H1;4446;FET0;FT;0153431;30-09-2016;30-10-2016;187377;-19
h1;4446;FET0;FN;0153437;30-09-2016;30-10-2016;30888;-19
F;4466;FET0;FT;0136727;12-07-2016;11-08-2016;112901;61
F;4466;fet0;FT;0136793;18-07-2016;17-08-2016;135482;55
F;4466;FET0;FT;0146885;31-08-2016;30-09-2016;135482;11
F;4466;fet0;FT;0149581;13-09-2016;13-10-2016;69187;-2
e;4513;fet0;FT;0142528;27-07-2016;26-08-2016;544849;46
E;4513;FET0;FT;0142694;29-08-2016;28-09-2016;544849;13
E;4513;FET0;FT;0142716;30-08-2016;29-09-2016;614290;12
e;4513;fet0;FT;0142759;31-08-2016;30-09-2016;7272756;11
e;4513;fet0;FT;0142779;07-09-2016;07-10-2016;1150064;4
e;4513;FET0;FT;0142794;14-09-2016;14-10-2016;281364;-3
e;4513;fet0;FT;0142823;26-09-2016;26-10-2016;253227;-15
e;4513;fet0;FT;0142835;27-09-2016;27-10-2016;544849;-16
E;4513;FET0;FT;0142894;29-09-2016;31-10-2016;140682;-20
e;4513;fet0;FT;0142919;30-09-2016;31-10-2016;9162819;-20
g;4525;FET0;FN;0107356;26-11-2015;28-12-2015;71400;288
G;4525;FET0;FN;0107548;28-12-2015;27-01-2016;71400;258
g;4525;FET0;FN;0114747;26-01-2016;25-02-2016;71400;229
G;4525;FET0;FN;0114917;24-02-2016;25-03-2016;71400;200
G;4525;FNN0;FN;0621938;27-04-2012;28-05-2012;73780;1597
g;4525;FET0;FN;0115122;24-03-2016;25-04-2016;71400;169
G;4525;FET0;FN;0128831;25-04-2016;25-05-2016;75684;139
g;4525;FET0;FN;0129057;27-05-2016;27-06-2016;75684;106
g;4525;FET0;FN;0139600;29-06-2016;29-07-2016;75684;74
g;4525;FET0;FN;0139799;27-07-2016;26-08-2016;75684;46
g;4525;FET0;FN;0149031;29-08-2016;28-09-2016;75684;13
G;4525;FET0;FT;0149165;15-09-2016;17-10-2016;24316;-6
g;4525;FET0;FN;0149231;28-09-2016;28-10-2016;92481;-17
f;4556;FET0;FN;0136316;24-06-2016;23-08-2016;434540;49
F;4556;FET0;FN;0136472;29-06-2016;29-08-2016;3341349;43
F;4556;FET0;FT;0136530;30-06-2016;01-08-2016;505038;71
F;4556;FET0;FT;0136645;06-07-2016;05-09-2016;473487;36
F;4556;FET0;FT;0136715;11-07-2016;10-08-2016;198356;62
F;4556;FET0;FT;0136735;13-07-2016;12-09-2016;820178;29
F;4556;FET0;FT;0146020;27-07-2016;26-09-2016;365442;15
f;4556;FET0;FN;0146064;27-07-2016;26-09-2016;434540;15
F;4556;FET0;FT;0146277;03-08-2016;03-10-2016;673373;8
F;4556;FET0;FT;0146328;08-08-2016;07-10-2016;553688;4
F;4556;FET0;FT;0146379;10-08-2016;10-10-2016;479042;1
F;4556;FET0;FN;0146499;18-08-2016;17-10-2016;2948249;-6
F;4556;FET0;FT;0146605;24-08-2016;24-10-2016;553688;-13
f;4556;FET0;FN;0146639;24-08-2016;24-10-2016;434540;-13
F;4556;FET0;FT;0146742;26-08-2016;26-09-2016;398276;15
F;4556;FET0;FT;0146766;26-08-2016;25-10-2016;198356;-14
F;4556;FET0;FT;0146923;02-09-2016;01-11-2016;150471;-21
F;4556;fet0;FT;0146935;02-09-2016;03-10-2016;212477;8
F;4556;fet0;FT;0146940;02-09-2016;03-10-2016;161452;8
F;4556;FET0;FT;0149460;05-09-2016;04-11-2016;150128;-24
F;4556;FET0;FT;0149489;07-09-2016;07-11-2016;654181;-27
F;4556;FET0;FT;0149643;20-09-2016;20-10-2016;75210;-9
F;4556;FET0;FN;0149723;22-09-2016;21-11-2016;265518;-41
f;4556;FET0;FN;0149789;26-09-2016;25-11-2016;431542;-45
F;4556;FET0;FT;0149943;27-09-2016;27-10-2016;131376;-16
F;4556;fet0;FT;0149962;28-09-2016;28-10-2016;131376;-17
F2;4556;fet0;FT;0076932;17-02-2015;19-03-2015;288206;572
F2;4556;fet0;FT;0076999;20-02-2015;22-03-2015;61680;569
H;4587;FET0;FT;0111105;28-12-2015;27-01-2016;11900;258
F;4596;FNN0;FN;0631377;10-04-2012;11-06-2012;158007;1583
F2;4596;fet0;FT;0092574;17-06-2015;17-07-2015;311958;452
I;4644;FET0;FN;0089576;31-07-2015;31-08-2015;215985;407
I;4644;FNN0;FN;0661676;30-09-2013;30-10-2013;59464;1077
I;4644;FET0;FN;0142967;30-06-2016;01-08-2016;215985;71
I;4644;FET0;FN;0142968;30-06-2016;01-08-2016;215985;71
I;4644;FET0;FN;0142969;30-06-2016;01-08-2016;215985;71
I;4644;FET0;FN;0142970;30-06-2016;01-08-2016;114240;71
f;4659;net0;NC;0007917;18-06-2015;18-06-2015;-321300;481
c;4660;an;an;0117713;11-04-2016;11-04-2016;-1000;183
I;4695;FET0;FN;0115756;29-01-2016;29-02-2016;416066;225
I;4695;FET0;FN;0115957;29-02-2016;30-03-2016;408276;195
I;4695;FET0;FN;0143282;31-08-2016;30-09-2016;90549;11
i;4695;fet0;FN;0143412;30-09-2016;31-10-2016;53769;-20
G;4724;FET0;FN;0139654;30-06-2016;01-08-2016;27375950;71
G;4724;FET0;FN;0139860;29-07-2016;29-08-2016;24249820;43
G;4724;FET0;FN;0149096;31-08-2016;30-09-2016;24195080;11
G;4724;FET0;FN;0149294;30-09-2016;31-10-2016;24085600;-20
I;4724;FNN0;FN;0666241;30-06-2014;30-07-2014;239142;804
g;4784;an;an;0114801;28-02-2016;28-02-2016;-29099;226
G;4784;FNN0;FN;0635810;28-06-2012;30-07-2012;12138;1534
G;4784;FNN0;FN;0639126;30-07-2012;29-08-2012;12138;1504
G;4784;FNN0;FN;0639637;31-08-2012;01-10-2012;12138;1471
G;4784;FNN0;FN;0639660;31-08-2012;01-10-2012;67562;1471
G;4784;FNN0;FN;0647231;11-10-2012;12-11-2012;12138;1429
H;4784;FET0;FT;0132294;29-04-2016;30-05-2016;136084;134
H;4784;FET0;FT;0138935;31-05-2016;30-06-2016;72257;103
H;4784;FET0;FT;0139412;21-07-2016;22-08-2016;1265446;50
H;4784;FET0;FN;0146986;28-07-2016;29-08-2016;19040;43
H;4784;fet0;FT;0147094;29-07-2016;29-08-2016;66235;43
J;4784;FET0;FT;0120635;03-02-2016;04-03-2016;108710;221
J;4784;FET0;FN;0144404;21-09-2016;21-10-2016;98625;-10
f2;4860;fet0;FT;0093384;30-06-2015;30-07-2015;42840;439
F2;4860;fet0;FT;0093456;07-07-2015;06-08-2015;31407;432
F2;4860;FET0;FT;0152525;13-09-2016;13-10-2016;15470;-2
F2;4860;FET0;FT;0152684;28-09-2016;28-10-2016;104467;-17
F;4973;FET0;FT;0146438;16-08-2016;15-09-2016;833000;26
F2;5007;FET0;FT;0141023;29-06-2016;29-07-2016;90214;74
f2;5007;FET0;FT;0141114;30-06-2016;30-07-2016;206703;73
F2;5007;fet0;FT;0141145;05-07-2016;04-08-2016;275402;68
f2;5007;fet0;FT;0141297;19-07-2016;18-08-2016;255945;54
F2;5007;FET0;FT;0141445;28-07-2016;27-08-2016;94712;45
F2;5007;FET0;FT;0147534;04-08-2016;03-09-2016;294858;38
F2;5007;FET0;FT;0147631;16-08-2016;15-09-2016;217032;26
F2;5007;FET0;FT;0147751;26-08-2016;25-09-2016;161269;16
F2;5007;FET0;FT;0147829;31-08-2016;30-09-2016;94712;11
F2;5007;FET0;FT;0147902;01-09-2016;01-10-2016;166886;10
F2;5007;fet0;FT;0152519;12-09-2016;12-10-2016;211415;-1
F2;5007;FET0;FT;0152714;28-09-2016;28-10-2016;94712;-17
F2;5013;FNN0;FN;0668275;13-07-2015;12-08-2015;165113;426
F2;5013;FET0;FT;0067839;31-12-2014;30-01-2015;232050;620
F2;5013;FET0;FT;0072630;29-01-2015;28-02-2015;232050;591
F2;5013;FET0;FT;0099894;27-08-2015;26-09-2015;2618;381
F2;5013;FET0;FT;0141395;27-07-2016;26-08-2016;2618;46
F2;5013;fet0;FT;0147645;17-08-2016;16-09-2016;379110;25
F2;5013;FET0;FT;0147830;31-08-2016;30-09-2016;2618;11
F2;5013;FET0;FT;0152487;08-09-2016;08-10-2016;155295;3
F2;5013;FET0;FT;0152717;28-09-2016;28-10-2016;2618;-17
c;5054;FET0;FN;0071697;20-03-2015;20-04-2015;5676;540
c;5054;FET0;FN;0071968;14-04-2015;14-05-2015;5676;516
c;5054;FET0;FN;0084169;14-05-2015;15-06-2015;5676;484
c;5054;FET0;FN;0090332;24-06-2015;24-07-2015;5676;445
c;5054;fet0;FT;0096062;30-07-2015;31-08-2015;11353;407
c;5054;fet0;FT;0100249;31-08-2015;30-09-2015;11353;377
c;5054;fet0;FT;0104007;30-09-2015;30-10-2015;11353;347
C;5054;FET0;FT;0110196;30-10-2015;30-11-2015;11353;316
c;5054;fet0;FT;0110535;30-11-2015;30-12-2015;11353;286
c;5054;fet0;FT;0113433;12-01-2016;11-02-2016;11353;243
c;5054;fet0;FT;0113618;29-01-2016;29-02-2016;11353;225
c;5054;fet0;FT;0117816;26-02-2016;28-03-2016;11353;197
C;5054;FET0;FT;0118099;30-03-2016;29-04-2016;12067;165
e;5088;an;an;0125180;28-02-2016;28-02-2016;-117572;226
e;5088;fet0;FT;0114554;01-02-2016;02-03-2016;746225;223
E;5088;FET0;FT;0114559;03-02-2016;04-03-2016;303283;221
E;5088;FET0;FT;0114580;09-02-2016;10-03-2016;112003;215
e;5088;fet0;FT;0114596;16-02-2016;17-03-2016;23276;208
E;5088;FET0;FT;0125265;07-03-2016;06-04-2016;139658;188
e;5088;fet0;FT;0125269;08-03-2016;07-04-2016;336008;187
e;5088;fet0;FT;0125281;11-03-2016;11-04-2016;93106;183
e;5088;fet0;FT;0125291;15-03-2016;14-04-2016;23276;180
e;5088;fet0;FT;0125295;15-03-2016;14-04-2016;93106;180
e;5088;fet0;FT;0125378;29-03-2016;28-04-2016;224006;166
e;5088;an;an;0125249;31-03-2016;31-03-2016;-176762;194
e;5088;FET0;FT;0125488;25-04-2016;25-05-2016;358999;139
e;5088;fet0;FT;0134667;25-05-2016;24-06-2016;239333;109
E;5088;FET0;FT;0134848;29-06-2016;29-07-2016;239333;74
e;5088;fet0;FT;0142514;20-07-2016;19-08-2016;358999;53
e;5088;fet0;FT;0142696;29-08-2016;28-09-2016;239333;13
e;5088;fet0;FT;0142743;30-08-2016;29-09-2016;239333;12
E;5088;FET0;FT;0142841;28-09-2016;28-10-2016;140093;-17
H;5103;FNN0;FN;0573511;30-12-2010;31-01-2011;27370;2080
F2;5104;FNN0;FN;0668360;13-07-2015;12-08-2015;23205;426
f2;5104;fet0;FT;0067885;31-12-2014;30-01-2015;23205;620
f2;5104;fet0;FT;0072409;15-01-2015;14-02-2015;175811;605
f2;5104;fet0;FT;0072658;29-01-2015;28-02-2015;23205;591
f2;5104;fet0;FT;0077182;26-02-2015;28-03-2015;23205;563
f2;5337;fet0;FT;0147499;29-07-2016;28-08-2016;249980;44
F2;5337;FET0;FN;0147571;09-08-2016;08-09-2016;576020;33
F2;5337;FET0;FN;0147586;10-08-2016;09-09-2016;512295;32
F2;5337;FET0;FT;0147638;17-08-2016;16-09-2016;576615;25
F2;5337;FET0;FT;0147683;22-08-2016;21-09-2016;562275;20
F2;5337;fet0;FT;0147731;25-08-2016;24-09-2016;308746;17
F2;5337;FET0;FT;0147806;31-08-2016;30-09-2016;568523;11
F2;5337;FET0;FT;0147894;31-08-2016;30-09-2016;249980;11
f2;5337;an;AN;ch295178;31-08-2016;31-08-2016;-67473;41
F2;5337;FET0;FT;0147939;06-09-2016;06-10-2016;630998;5
F2;5337;fet0;FT;0152553;14-09-2016;14-10-2016;449820;-3
F2;5337;FET0;FT;0152601;21-09-2016;21-10-2016;816043;-10
F2;5337;FET0;FT;0152718;28-09-2016;28-10-2016;249980;-17
G;5366;FET0;FT;0149013;26-08-2016;26-09-2016;28382;15
g;5366;FET0;FN;0149032;29-08-2016;28-09-2016;145692;13
G;5366;FET0;FT;0149134;08-09-2016;10-10-2016;9658;1
G;5366;FET0;FT;0149166;15-09-2016;17-10-2016;57948;-6
G;5366;FET0;FT;0149207;27-09-2016;27-10-2016;51510;-16
g;5366;FET0;FN;0149232;28-09-2016;28-10-2016;148740;-17
f;5534;an;an;0112213;27-01-2016;27-01-2016;-2107;258
f;5534;net1;NC;0009643;28-01-2016;28-01-2016;-1;257
H;5536;FET0;FT;0147059;29-07-2016;29-08-2016;8508500;43
H;5536;fet0;FT;0147334;30-08-2016;29-09-2016;8740550;12
H;5536;fet0;FT;0153080;29-09-2016;31-10-2016;9049950;-20
G;5562;FET0;FN;0139653;30-06-2016;01-08-2016;7130480;71
G;5562;FET0;FN;0149094;31-08-2016;30-09-2016;6404580;11
G;5562;fet0;FN;0149133;08-09-2016;10-10-2016;6678280;1
G;5562;FET0;FN;0149296;30-09-2016;31-10-2016;6623540;-20
I;5605;FET0;FN;0143311;31-08-2016;30-09-2016;91298;11
I;5605;FET0;FN;0143443;30-09-2016;31-10-2016;159460;-20
c;5615;FET0;FN;0060802;18-11-2014;18-12-2014;11353;663
c;5615;fet0;FT;0039705;20-03-2014;19-05-2014;164613;876
c;5615;fet0;FT;0039840;31-03-2014;30-05-2014;8809808;865
c;5615;fet0;FT;0039895;10-04-2014;12-05-2014;136231;883
c;5615;fet0;FT;0040032;29-04-2014;29-05-2014;4168927;866
c;5615;fet0;FT;0040058;29-04-2014;29-05-2014;2359770;866
c;5615;fet0;FT;0040078;30-04-2014;30-05-2014;202919;865
c;5615;fet0;FT;0040140;19-05-2014;18-06-2014;153260;846
c;5615;fet0;FT;0040282;29-05-2014;30-06-2014;1179885;834
c;5615;fet0;FT;0040283;29-05-2014;30-06-2014;786590;834
c;5615;fet0;FT;0040284;29-05-2014;30-06-2014;138583;834
c;5615;fet0;FT;0040378;16-06-2014;16-07-2014;129413;818
c;5615;fet0;FT;0040570;30-06-2014;30-07-2014;2665038;804
C;5615;FET0;FT;0040638;21-07-2014;20-08-2014;107100;783
C;5615;FET0;FT;0040770;31-07-2014;01-09-2014;786590;771
c;5615;fet0;FT;0040772;31-07-2014;01-09-2014;483378;771
C;5615;FET0;FT;0040889;18-08-2014;17-09-2014;455994;755
c;5615;fet0;FT;0060169;26-09-2014;27-10-2014;96676;715
F2;5630;FNN0;FN;0668359;13-07-2015;12-08-2015;18564;426
F2;5630;FNN0;FN;0668368;13-07-2015;12-08-2015;70960;426
F2;5630;FNN0;FN;0671280;13-07-2015;12-08-2015;18564;426
F2;5630;FNN0;FN;0672298;13-07-2015;12-08-2015;18564;426
f2;5630;fet0;FT;0007147;25-11-2014;25-12-2014;18564;656
f2;5630;fet0;FT;0007312;28-11-2014;28-12-2014;35486;653
F2;5630;FET0;FT;0067551;09-12-2014;08-01-2015;136745;642
f2;5630;fet0;FT;0067868;31-12-2014;30-01-2015;18564;620
f2;5630;fet0;FT;0072666;29-01-2015;28-02-2015;18564;591
f2;5630;fet0;FT;0077152;25-02-2015;27-03-2015;18564;564
F2;5630;fet0;FT;0078675;28-03-2015;27-04-2015;18564;533
F2;5630;fet0;FT;0079212;28-04-2015;28-05-2015;18564;502
F1;5661;FET0;FT;0122568;29-01-2016;28-02-2016;51479;226
G;5737;FET0;FN;0005544;26-03-2013;25-04-2013;8925;1265
g;5737;FET0;FN;0022711;18-07-2013;19-08-2013;17850;1149
G;5737;FET0;FN;0036228;10-10-2013;11-11-2013;373422;1065
G;5737;FNN0;FN;0639129;30-07-2012;29-08-2012;12138;1504
g;5737;FNN0;FN;0657671;28-02-2013;01-04-2013;8925;1289
G;5737;FET0;FT;0023198;30-08-2013;30-09-2013;12138;1107
G;5737;FET0;FT;0056646;30-07-2014;29-08-2014;18207;774
G;5737;FET0;FT;0056873;28-08-2014;29-09-2014;18207;743
G;5737;FET0;FT;0115004;04-03-2016;04-04-2016;12138;190
g;5737;FET0;FN;0149034;29-08-2016;28-09-2016;20813;13
D;5739;FET0;FT;0142391;28-09-2016;28-10-2016;13245;-17
f;5784;FET0;FN;0149790;26-09-2016;26-10-2016;10015;-15
c;5792;fet0;FT;0129444;29-04-2016;30-05-2016;73773;134
C;5792;FET0;FT;0137415;14-07-2016;15-08-2016;123522;57
C;5792;fet0;FT;0151481;31-08-2016;30-09-2016;223720;11
F;5910;fet0;FT;0118215;18-01-2016;17-02-2016;975414;237
F;5910;fet0;FT;0118216;18-01-2016;17-02-2016;941302;237
F;5910;FET0;FT;0118217;18-01-2016;17-02-2016;186711;237
F;5910;FET0;FT;0118218;18-01-2016;17-02-2016;741020;237
F;5910;fet0;FT;0118242;20-01-2016;19-02-2016;2265157;235
F;5910;FET0;FT;0123150;29-02-2016;30-03-2016;975126;195
F;5910;FET0;FT;0123151;29-02-2016;30-03-2016;194927;195
F;5910;FET0;FT;0123152;29-02-2016;30-03-2016;1404013;195
F;5910;FET0;FT;0123154;29-02-2016;30-03-2016;772355;195
F;5910;FET0;FT;0123155;29-02-2016;30-03-2016;2998343;195
F;5910;FET0;FT;0123942;12-04-2016;12-05-2016;523135;152
F;5910;FET0;FT;0123943;12-04-2016;12-05-2016;910122;152
F;5910;FET0;FT;0123944;12-04-2016;12-05-2016;916241;152
F;5910;FET0;FT;0123945;12-04-2016;12-05-2016;194927;152
F;5910;FET0;FT;0123946;12-04-2016;12-05-2016;774284;152
F;5910;FET0;FT;0123957;13-04-2016;13-05-2016;1676453;151
F;5910;FET0;FT;0123960;13-04-2016;13-05-2016;914348;151
F;5910;FET0;FT;0123961;13-04-2016;13-05-2016;194927;151
F;5910;FET0;FT;0130621;13-05-2016;13-06-2016;722713;120
F;5910;FET0;FT;0130622;13-05-2016;13-06-2016;224903;120
F;5910;FET0;FT;0130624;13-05-2016;13-06-2016;2446414;120
F;5910;FET0;FT;0130625;13-05-2016;13-06-2016;194927;120
F;5910;FET0;FT;0130626;13-05-2016;13-06-2016;973825;120
F;5910;fet0;FT;0133423;26-05-2016;27-06-2016;135660;106
F;5910;fet0;FT;0133609;02-06-2016;02-06-2016;169575;131
F;5910;FET0;FT;0136130;16-06-2016;18-07-2016;871132;85
F;5910;FET0;FT;0136131;16-06-2016;18-07-2016;157744;85
F;5910;FET0;FT;0136133;16-06-2016;18-07-2016;997886;85
f;5910;FET0;FT;0136134;16-06-2016;18-07-2016;194927;85
F;5910;FET0;FT;0136433;29-06-2016;29-07-2016;101745;74
F;5910;FET0;FT;0136680;07-07-2016;08-08-2016;71400;64
F;5910;fet0;FT;0145977;26-07-2016;25-08-2016;979037;47
F;5910;fet0;FT;0145978;26-07-2016;25-08-2016;194927;47
F;5910;fet0;FT;0145979;26-07-2016;25-08-2016;2303334;47
F;5910;FET0;FT;0146027;26-07-2016;25-08-2016;1005264;47
F;5910;FET0;FT;0146028;26-07-2016;25-08-2016;2040895;47
F;5910;fet0;FT;0146282;03-08-2016;02-09-2016;339150;39
F;5910;FET0;FT;0146559;19-08-2016;19-09-2016;1103694;22
F;5910;fet0;FT;0146560;19-08-2016;19-09-2016;1006383;22
F;5910;FET0;FT;0146561;19-08-2016;19-09-2016;194927;22
F;5910;FET0;FT;0146562;19-08-2016;19-09-2016;1394406;22
F;5910;fet0;FT;0149713;21-09-2016;21-10-2016;1148091;-10
F;5910;FET0;FT;0149714;21-09-2016;21-10-2016;1008275;-10
F;5910;fet0;FT;0149715;21-09-2016;21-10-2016;194927;-10
F;5910;FET0;FT;0149716;21-09-2016;21-10-2016;1639379;-10
i;5913;an;AN;0099122;31-12-2015;31-12-2015;-864;285
I;5913;FET0;FN;0006837;30-12-2014;29-01-2015;163387;621
I;5913;FET0;FN;0143129;29-07-2016;29-08-2016;213129;43
I;5913;FET0;FN;0143130;29-07-2016;29-08-2016;168683;43
I;5913;FET0;FN;0143131;29-07-2016;29-08-2016;173978;43
I;5913;FET0;FN;0143290;31-08-2016;30-09-2016;367829;11
I;5913;FET0;FN;0143291;31-08-2016;30-09-2016;168683;11
I;5913;FET0;FN;0143292;31-08-2016;30-09-2016;174811;11
I;5913;FET0;FN;0143415;30-09-2016;31-10-2016;112455;-20
I;5913;FET0;FN;0143416;30-09-2016;31-10-2016;196350;-20
I;5913;FET0;FN;0143417;30-09-2016;31-10-2016;239309;-20
c;5987;fet0;FT;0060521;24-10-2014;24-11-2014;22705;687
c;5987;fet0;FT;0065726;28-11-2014;29-12-2014;8368;652
